,category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos
2380,sink,103585,680,1024,"sink, A bathroom with two sinks sitting under mirrors.","[0, 395, 512, 512]",30,8.135720924475056,1084998680,4.5895014,2.4088364,0.66943359375,0.443115234375
2381,sink,474786,600,800,"sink, A bathroom with a sink and television inside of the mirror.","[88, 288, 512, 512]",46,2.755777541311419,1933072943,4.0708885,1.7762065,0.52734375,0.405517578125
2382,sink,197796,1024,765,"sink, A white sink sitting under a bathroom window.","[108, 253, 512, 512]",25,1.5602814767499709,825039645,5.105866,2.5358636,0.6611328125,0.48046875
2383,sink,466085,768,1024,"sink, an unfinished bathroom with a sink and pipes on the floor","[256, 512, 512, 512]",27,2.138665665159264,914582800,4.3324327,2.225741,0.0782470703125,0.328125
2384,sink,302760,1024,768,"sink, A bathroom sink with a marble counter top under a large mirror.","[245, 217, 512, 512]",11,9.665034264254464,86984129,3.9148486,1.9961301,0.5830078125,0.426513671875
2385,sink,389804,1024,680,"sink, A modern bathroom with hardwood flooring and counter tops. ","[512, 168, 512, 512]",30,2.194970835064874,1058021795,5.62587,2.69057,0.176025390625,0.320068359375
2386,sink,58029,1024,765,"sink, a bathroom with a big mirror above the sink","[366, 253, 512, 512]",29,3.0348849462685425,1014848104,4.168114,2.129054,0.677734375,0.443603515625
2387,sink,452784,768,1024,"sink, The cook is rinsing a draining the greens at her kitchen sink.","[0, 275, 512, 512]",39,4.393507338605968,1521018998,4.4328704,2.3919158,0.10540771484375,0.288330078125
2388,sink,453302,1024,768,"sink, A workplace break room kitchenette, with refrigerator, two microwave ovens, a toaster and sink.","[401, 181, 512, 512]",28,6.610794772067163,946897390,5.7455544,2.809152,0.342041015625,0.3271484375
2389,sink,66231,1024,683,"sink, a number of people in a kitchen preparing food ","[65, 171, 512, 512]",23,8.038865176023725,693415842,5.015887,2.4326332,0.669921875,0.415771484375
2390,sink,452793,1024,683,"sink, A kitchen with a big fridge and a big sink.","[241, 88, 512, 512]",17,1.7078400439235306,411317620,4.975968,2.398475,0.59521484375,0.408203125
2391,sink,365766,1024,768,"sink, A kitchen area with a stove, sink and microwave.","[365, 187, 512, 512]",40,9.381137078287315,1594737559,5.0070014,2.5486767,0.7109375,0.429931640625
2392,sink,289992,1024,679,"sink, A plain, white bathroom with a sink and a tub.","[0, 167, 512, 512]",20,7.865125519139077,548344684,4.6701913,2.3761508,0.70751953125,0.4697265625
2393,sink,232649,768,1024,"sink, A blue toilet sitting next to a bathroom sink in a bathroom.","[0, 341, 512, 512]",10,3.888677059518759,27700026,4.202495,2.036831,0.63916015625,0.445556640625
2394,sink,520910,683,1024,"sink, a lady dressed in khakis standing in a bathroom next to the sink. ","[0, 288, 512, 512]",46,2.7039881748540786,1901078373,4.120587,2.0932145,0.53076171875,0.349853515625
2395,sink,500464,688,1024,"sink, Bathroom with a white tiled floor and sink.","[0, 208, 512, 512]",33,6.363575990083298,1245682962,4.717552,2.3762784,0.65966796875,0.42919921875
2396,sink,237316,515,687,"sink, The tiny white bathroom has a toilet and pedestal sink.","[3, 109, 512, 512]",12,6.352203040853406,143465762,4.2266917,2.2891467,0.55908203125,0.410400390625
2073,pizza,491008,1024,683,"pizza, A man and a woman holding up a pizza in a seating area.","[291, 171, 512, 512]",31,8.832242835730762,1145441010,4.554775,2.322658,0.2890625,0.393798828125
2074,pizza,402433,1024,682,"pizza, A pizza sitting on top of a pan in the oven.","[332, 170, 512, 512]",25,3.5813548817879983,821827540,4.9391503,2.3978295,0.325927734375,0.418701171875
2075,pizza,25603,1024,768,"pizza, A girl sitting around a table in a restaurant eating a pizza.  ","[0, 256, 512, 512]",26,6.428333350464056,847200043,4.643357,2.4090471,0.167724609375,0.357177734375
2076,pizza,385029,800,600,"pizza, A person cutting a pizza next to a salad and bottles of wine on wooden table.","[203, 88, 512, 512]",24,7.997806746281609,757855135,4.874326,2.3753126,0.237060546875,0.40625
2077,pizza,547854,640,640,"pizza, a half eaten pizza is sitting on a plate","[4, 128, 512, 512]",35,7.444671666432088,1340589947,3.6838188,1.8418809,0.10845947265625,0.392578125
2078,pizza,513041,1024,768,"pizza, A pizza sitting on top of a round cutting board.","[203, 178, 512, 512]",47,9.238421084414568,1938609420,4.86654,2.3259764,0.2744140625,0.394775390625
2079,pizza,146457,1024,768,"pizza, two children being entertained by preparing pizza at home.","[471, 174, 512, 512]",44,8.743542842645962,1786372013,4.5836577,2.313802,0.080078125,0.36083984375
2080,pizza,189475,1024,768,"pizza, some people seated at a table with plates of food ","[325, 256, 512, 512]",48,9.264138661438862,2014448640,4.5971804,2.2941418,0.065673828125,0.190673828125
2081,pizza,265777,612,612,"pizza, A woman sitting at a table with a pizza on a plate.","[25, 100, 512, 512]",19,1.2392896102083748,500051954,4.0679207,2.0746932,0.1802978515625,0.338623046875
2082,pizza,146489,1024,768,"pizza, A piece of pizza sits next to beer in a bottle and glass. ","[499, 69, 512, 512]",13,4.935232001165579,168571695,4.3353157,2.161869,0.1650390625,0.37744140625
2083,pizza,520264,1024,768,"pizza, a man and woman standing side by side in a kitchen next to a window","[0, 256, 512, 512]",17,5.364498942795593,388528798,4.6920795,2.356469,0.19140625,0.361328125
2084,pizza,334417,1024,677,"pizza, A men in business attire eating a piece of folded over pizza. ","[240, 120, 512, 512]",42,1.5863877763309675,1701289843,5.362794,2.5939589,0.09527587890625,0.307373046875
2085,pizza,369757,1024,768,"pizza, A set of three pizzas in a display case.next to desserts.","[398, 26, 512, 512]",22,1.0506344561145364,644859804,3.721673,1.7544718,0.242919921875,0.3701171875
2086,pizza,292446,612,612,"pizza, A man eating pizza without using his hands.","[90, 100, 512, 512]",48,8.475592932741314,2038980991,4.5078664,2.2999213,0.1728515625,0.37890625
2087,pizza,287347,765,1024,"pizza, A woman prepares a pizza while a man watches.","[194, 411, 512, 512]",27,9.84972019857558,906032039,4.4857535,2.2429,0.199462890625,0.39697265625
2088,pizza,476787,1024,768,"pizza, There is a homemade pizza on a cutting board.","[251, 256, 512, 512]",40,8.061488674054116,1579638338,4.827167,2.3664823,0.285888671875,0.418701171875
2089,pizza,322163,1024,768,"pizza, A man making a pizza in a kitchen. ","[34, 256, 512, 512]",32,3.8404314098044585,1182859276,4.139514,2.1361501,0.019622802734375,0.306884765625
2090,pizza,240250,612,612,"pizza, A woman sitting down at a table with pizza.","[100, 100, 512, 512]",31,7.348003341305084,1131072087,3.6837227,1.6293362,0.1807861328125,0.396484375
2091,pizza,161925,768,1024,"pizza, two women are cutting and preparing a pizza","[85, 253, 512, 512]",44,3.69262965878422,1827983318,3.9233196,2.0023034,0.21435546875,0.38134765625
2092,pizza,289415,1023,685,"pizza, this is a pizza that is sliced up in pieces","[178, 91, 512, 512]",33,7.666736345881738,1217393872,4.868198,2.4332585,0.2021484375,0.38427734375
2093,pizza,441491,1024,768,"pizza, Three women are taking a bite out of the same piece of pizza.","[310, 228, 512, 512]",10,3.517724977734583,29768455,4.6041317,2.3174083,0.0765380859375,0.353271484375
2094,pizza,473237,800,533,"pizza, A young girl eating a slice of pizza.","[45, 21, 512, 512]",16,8.043318237953184,335554307,4.768057,2.3582017,0.08282470703125,0.343994140625
2095,pizza,246436,768,1024,"pizza, an image of a man slicing a small pizza","[256, 512, 512, 512]",31,9.88966672205119,1130085198,4.360405,2.1885068,0.21142578125,0.4208984375
2096,pizza,382125,1024,768,"pizza, Two men are posing for a photo, one man is holding a slice of pizza on a plate, and they are surrounded by other people sitting at tables.","[143, 256, 512, 512]",48,9.876146943522146,2002619399,3.460173,1.6640546,0.1497802734375,0.385009765625
2097,pizza,292024,612,612,"pizza, A woman wearing glasses looking at slices of pizza","[100, 100, 512, 512]",25,8.945763102970082,807025520,4.7971845,2.3535485,0.215576171875,0.400390625
2098,pizza,194746,1024,768,"pizza, A pizza covered in cheese dripping down onto the bottom of an oven burning.","[303, 30, 512, 512]",12,9.21529046605526,126659316,4.0991883,2.005369,0.0018672943115234,0.254638671875
2099,pizza,140987,680,1024,"pizza, A cute little blond girl sitting next to a pizza.","[63, 491, 512, 512]",20,7.373862226928552,544610078,4.711501,2.2520359,0.2393798828125,0.384033203125
2100,pizza,192191,768,1024,"pizza, A frozen pizza is coming out of an oven.","[84, 492, 512, 512]",19,5.990471895371578,502803994,4.801271,2.3748655,0.286376953125,0.397216796875
2101,pizza,99039,1024,768,"pizza, a table thath as some pizza and wine on it","[109, 256, 512, 512]",11,9.309143872631983,78112099,4.1707773,2.1511645,0.193359375,0.372314453125
2102,pizza,488166,577,1023,"pizza, a slice of pizza sitting next to a coffee cup on an outdoor table ","[0, 511, 512, 512]",50,1.807577018688813,2135232880,4.039523,2.033156,0.0130233764648437,0.31494140625
2103,pizza,353027,1024,679,"pizza, A hand pulls a slice of mushroom pizza from the pie.","[73, 0, 512, 512]",29,4.331183906260067,1006074700,5.7180667,2.7207348,0.1461181640625,0.393798828125
2104,pizza,513283,1024,832,"pizza, A small toy sits on a plate with pizza and crusts.","[0, 320, 512, 512]",32,6.453450491583366,1171239504,4.471528,2.3303025,0.2486572265625,0.37744140625
2105,pizza,91406,1024,678,"pizza, Several women gathered together posing with 6 pizzas in take out boxes.","[62, 166, 512, 512]",43,5.29956907226817,1754370252,4.187899,2.1587074,0.182373046875,0.3837890625
2106,pizza,106266,1024,768,"pizza, Steak and crab cakes served with grilled peaches.","[512, 237, 512, 512]",30,8.135720924475056,1084998680,4.9505777,2.3631368,0.018707275390625,0.301025390625
2107,pizza,323355,768,1024,"pizza, A young kid is holding a box of pizza. ","[37, 423, 512, 512]",46,2.755777541311419,1933072943,5.364265,2.5856884,0.1905517578125,0.40234375
2108,pizza,376093,1024,768,"pizza, The teen group is serving pizza and drinks to the younger children.","[0, 256, 512, 512]",25,1.5602814767499709,825039645,4.4621162,2.2563488,0.1861572265625,0.41015625
2109,pizza,296222,1024,768,"pizza, A man wearing sunglasses while holding a plate of pizza.","[367, 256, 512, 512]",27,2.138665665159264,914582800,4.4678435,2.2002869,0.193359375,0.36572265625
2110,pizza,17714,1024,768,"pizza, Food on a train with a pie and some vegetable","[117, 256, 512, 512]",11,9.665034264254464,86984129,5.1723804,2.49315,0.0103683471679687,0.33056640625
2111,pizza,189752,1024,768,"pizza, That salad and pizza make a filling lunch.","[512, 202, 512, 512]",30,2.194970835064874,1058021795,4.70654,2.3331811,0.2288818359375,0.39013671875
2112,pizza,173371,612,612,"pizza, The pizza has small plates with various foods around it.","[0, 0, 512, 512]",29,3.0348849462685425,1014848104,5.685425,2.6025312,0.25146484375,0.39453125
2113,pizza,276285,683,1024,"pizza, A small pizza in the middle of a table.","[54, 216, 512, 512]",39,4.393507338605968,1521018998,4.9646263,2.3806257,0.292236328125,0.42919921875
2114,pizza,324927,768,1024,"pizza, A plate of two slices of pizza and a cup of juice.","[92, 512, 512, 512]",28,6.610794772067163,946897390,5.218929,2.4963677,0.158935546875,0.391357421875
2115,pizza,258883,682,1024,"pizza, Someone is working on grilling some food on a grill.","[6, 319, 512, 512]",23,8.038865176023725,693415842,4.0960155,2.1354222,0.0048561096191406,0.221923828125
2116,pizza,286553,1024,768,"pizza, Two people sitting at a table with two pizzas.","[0, 256, 512, 512]",17,1.7078400439235306,411317620,4.7987404,2.4313471,0.2354736328125,0.404052734375
2117,pizza,290163,819,1024,"pizza, A little girl puts her hand in a pasta dish. ","[266, 496, 512, 512]",40,9.381137078287315,1594737559,4.6154437,2.2778573,0.048736572265625,0.33642578125
2118,pizza,180101,1024,768,"pizza, A boy getting ready to blow out candles on a birthday cake.","[0, 141, 512, 512]",20,7.865125519139077,548344684,4.8505354,2.3892474,0.0195159912109375,0.235107421875
2119,pizza,435081,1024,1024,"pizza, a collection of various food pictures mostly of desert type items","[512, 512, 512, 512]",10,3.888677059518759,27700026,4.167023,2.1420584,0.1845703125,0.318359375
2120,pizza,425361,1024,785,"pizza, An individual is capture in the stillness of the picture.
","[436, 273, 512, 512]",46,2.7039881748540786,1901078373,4.590942,2.347026,0.1953125,0.375244140625
2121,pizza,424349,1024,682,"pizza, A man placing a pizza pie in the oven","[295, 92, 512, 512]",33,6.363575990083298,1245682962,4.8070464,2.446259,0.2548828125,0.377685546875
2122,pizza,127394,654,1024,"pizza, A group of people sitting around a table filled with food.","[0, 293, 512, 512]",12,6.352203040853406,143465762,4.436975,2.2259977,0.1431884765625,0.3359375
3016,truck,478721,1024,768,"truck, Two people carrying a kite to be flown later.","[483, 160, 512, 512]",31,8.832242835730762,1145441010,4.133869,2.0617478,0.25390625,0.39208984375
3017,truck,436738,939,912,"truck, An intersection with antique cars and a bus at it.","[427, 364, 512, 512]",25,3.5813548817879983,821827540,5.0523267,2.5553732,0.405517578125,0.406982421875
3018,truck,184324,1024,680,"truck, A group of people walking across a busy city street.","[0, 115, 512, 512]",26,6.428333350464056,847200043,5.0729685,2.450553,0.0826416015625,0.338623046875
3019,truck,393226,1024,768,"truck, A busy intersection with an ice cream truck driving by.","[184, 88, 512, 512]",24,7.997806746281609,757855135,5.206399,2.500774,0.134765625,0.320556640625
3020,truck,136715,1024,680,"truck, A man on a motorbike rides down the street.","[512, 40, 512, 512]",35,7.444671666432088,1340589947,5.247977,2.5507896,0.10400390625,0.346923828125
3021,truck,169996,1024,768,"truck, Men on bikes riding alongside a car on the street","[0, 256, 512, 512]",47,9.238421084414568,1938609420,5.300948,2.4701486,0.307373046875,0.379638671875
3022,truck,514586,725,1024,"truck, A boy prepares to swing a baseball bat.","[213, 17, 512, 512]",44,8.743542842645962,1786372013,5.5665736,2.6899195,0.0086746215820312,0.2607421875
3023,truck,332318,1024,686,"truck, Cows lounge in a field with a mountain backdrop.","[438, 174, 512, 512]",48,9.264138661438862,2014448640,4.7474694,2.2824311,0.06866455078125,0.31689453125
3024,truck,203294,1024,768,"truck, A tour bus with a cats face painted on the front of it","[512, 184, 512, 512]",19,1.2392896102083748,500051954,5.7095165,2.6963992,0.28173828125,0.377197265625
3025,truck,476704,1023,685,"truck, A bus on the street next to the lamp post.  ","[0, 84, 512, 512]",13,4.935232001165579,168571695,4.3300605,2.1016424,0.314453125,0.399658203125
3026,truck,67616,1024,768,"truck, A restaurant with patrons in the outdoor eating area.","[512, 256, 512, 512]",17,5.364498942795593,388528798,4.2991796,2.1558406,0.0153656005859375,0.272705078125
3027,truck,314914,768,1024,"truck, A two sign sitting on the side of a road.","[256, 250, 512, 512]",42,1.5863877763309675,1701289843,4.5297847,2.2590866,0.387939453125,0.390380859375
3028,truck,305695,1024,768,"truck, Several zebras are on the grass by a truck. ","[0, 220, 512, 512]",22,1.0506344561145364,644859804,3.6745167,1.7651827,0.385009765625,0.397216796875
3029,truck,191013,758,1024,"truck, A large clock on the side of a building above cars on the street.","[55, 512, 512, 512]",48,8.475592932741314,2038980991,4.3447194,2.1518404,0.10052490234375,0.338623046875
3030,truck,495146,1024,768,"truck, A train crosses as a bunch of gathered vehicles watch.","[0, 256, 512, 512]",27,9.84972019857558,906032039,4.6578393,2.3099136,0.1483154296875,0.338623046875
3031,truck,521259,1023,731,"truck, The man is playing Frisbee with the young boy.","[0, 13, 512, 512]",40,8.061488674054116,1579638338,4.63402,2.2762036,0.07696533203125,0.310546875
3032,truck,128051,1024,576,"truck, this is a truck and a bus on a lawn","[512, 64, 512, 512]",32,3.8404314098044585,1182859276,4.6281166,2.302517,0.320556640625,0.418701171875
3033,truck,512564,1024,678,"truck, Various vehicles are driving down a city street. ","[0, 166, 512, 512]",31,7.348003341305084,1131072087,4.714695,2.46412,0.0083465576171875,0.292236328125
3034,truck,396338,1024,683,"truck, A couple of cars driving down a street next to a truck.","[512, 58, 512, 512]",44,3.69262965878422,1827983318,5.2209516,2.562724,0.3515625,0.365234375
3035,truck,259640,1024,683,"truck, people walking around a tamale truck and a building ","[86, 77, 512, 512]",33,7.666736345881738,1217393872,5.672693,2.5924833,0.1375732421875,0.350830078125
3036,truck,315450,1023,685,"truck, Two large buses traveling down a busy city street.","[0, 126, 512, 512]",10,3.517724977734583,29768455,4.4136376,2.1720345,0.2381591796875,0.3291015625
3037,truck,221754,1024,683,"truck, There is very little traffic at this city intersection.","[512, 171, 512, 512]",16,8.043318237953184,335554307,5.523609,2.6777334,0.0129928588867187,0.329345703125
3038,truck,229948,1024,685,"truck, a wagon that is being pulled by some horse","[512, 0, 512, 512]",31,9.88966672205119,1130085198,6.09653,2.8972476,0.56005859375,0.359375
3039,truck,157756,768,1024,"truck, A clock tower by street next to cars at night.","[256, 507, 512, 512]",48,9.876146943522146,2002619399,5.5271497,2.6092858,0.0450439453125,0.296142578125
3040,truck,555597,1024,827,"truck, Many cars parked on a city street with tall buildings in the background.","[114, 315, 512, 512]",25,8.945763102970082,807025520,5.1853786,2.518155,0.3251953125,0.35595703125
3041,truck,361551,768,1024,"truck, Some are standing outside a building with suitcases.","[256, 72, 512, 512]",12,9.21529046605526,126659316,4.4551764,2.2006888,0.54248046875,0.431884765625
3042,truck,579158,800,600,"truck, a red and blue plan on the runway getting ready to get passengers ","[0, 0, 512, 512]",20,7.373862226928552,544610078,4.689479,2.3414514,0.38623046875,0.400634765625
3043,truck,26204,1024,683,"truck, A street filled with lots of traffic next to tall buildings.","[19, 142, 512, 512]",19,5.990471895371578,502803994,3.8968918,1.9456213,0.1396484375,0.36328125
3044,truck,281693,1024,770,"truck, A large jet airplane being loaded with cargo at an airport.","[401, 238, 512, 512]",11,9.309143872631983,78112099,5.063354,2.4411678,0.421875,0.416015625
3045,truck,259690,1024,768,"truck, A handicapped man in a wheelchair is being helped to hold the bat by another man on a tee ball ","[512, 0, 512, 512]",50,1.807577018688813,2135232880,4.930459,2.5552485,0.037445068359375,0.2386474609375
3046,truck,564336,1024,576,"truck, a man at a restaurant using his laptop ","[512, 0, 512, 512]",29,4.331183906260067,1006074700,4.534236,2.266326,0.1724853515625,0.279541015625
3047,truck,346232,683,1024,"truck, these people are walking together down a road","[171, 305, 512, 512]",32,6.453450491583366,1171239504,5.1125245,2.5719397,0.1693115234375,0.320556640625
3048,truck,125572,1024,683,"truck, a woman riding a bike in the street and a building with a clock in the background","[512, 171, 512, 512]",43,5.29956907226817,1754370252,5.154181,2.4862227,0.28759765625,0.375
3049,truck,142472,1024,768,"truck, A city filled with lots of vehicles and pedestrian traffic.","[512, 256, 512, 512]",30,8.135720924475056,1084998680,5.0510464,2.5470176,0.0046348571777343,0.223876953125
3050,truck,130699,1024,683,"truck, Several men are playing sports on a field near some trees, wall, bus, and several buildings in the background.","[213, 0, 512, 512]",46,2.755777541311419,1933072943,5.163638,2.5226262,0.35546875,0.39990234375
3051,truck,490125,1024,686,"truck, White birds are gathered around a water puddle.","[260, 0, 512, 512]",25,1.5602814767499709,825039645,5.798654,2.7561707,0.5751953125,0.40673828125
3052,truck,436883,1024,673,"truck, A green bus traveling down the street, in a city.","[512, 159, 512, 512]",27,2.138665665159264,914582800,4.5407424,2.2939441,0.0295562744140625,0.341552734375
3053,truck,457884,1024,732,"truck, A group of kids playing a game of baseball.","[0, 7, 512, 512]",11,9.665034264254464,86984129,5.8304415,2.8401113,0.1771240234375,0.230712890625
3054,truck,281759,1024,683,"truck, A group of young women holding umbrellas while walking down a street.","[0, 171, 512, 512]",30,2.194970835064874,1058021795,5.428499,2.601854,0.5791015625,0.390380859375
3055,truck,382111,1024,683,"truck, two young men on horseback at a gas station near some gas pumps and trucks","[512, 85, 512, 512]",29,3.0348849462685425,1014848104,5.6422467,2.663811,0.236572265625,0.34619140625
3056,truck,192670,1024,693,"truck, A little league baseball player hits a ball.","[58, 0, 512, 512]",39,4.393507338605968,1521018998,4.4464235,2.2909803,0.1363525390625,0.390380859375
3057,truck,334006,1024,682,"truck, a large blue truck is driving down the street","[335, 114, 512, 512]",28,6.610794772067163,946897390,5.9385157,2.6977472,0.45068359375,0.423828125
3058,truck,362682,1024,683,"truck, A cartoon dog is painted on the side of the passenger bus.","[0, 21, 512, 512]",23,8.038865176023725,693415842,4.332715,2.1812305,0.39453125,0.42822265625
3059,truck,110784,693,1024,"truck, A bus traveling down a street next to a tall building.","[0, 266, 512, 512]",17,1.7078400439235306,411317620,5.3575244,2.5742567,0.0113067626953125,0.264892578125
3060,truck,550084,1024,768,"truck, A green sign says Thruway one fourth mile.","[512, 256, 512, 512]",40,9.381137078287315,1594737559,5.7247615,2.6080968,0.0072174072265625,0.296630859375
3061,truck,553669,1024,768,"truck, People sitting on benches in the park, and traffic in the street","[453, 0, 512, 512]",20,7.865125519139077,548344684,4.225137,2.0903013,0.0128250122070312,0.2294921875
3062,truck,245448,1024,768,"truck, A man standing with his motorcycle outside of a repair shop.","[0, 91, 512, 512]",10,3.888677059518759,27700026,4.235565,2.060681,0.2044677734375,0.309326171875
3063,truck,336587,1024,768,"truck, a stop sign sittin on a pole that is somewhat broken ","[512, 248, 512, 512]",46,2.7039881748540786,1901078373,5.2478137,2.64213,0.1063232421875,0.280517578125
3064,truck,334555,1024,681,"truck, A cow is leashed up to a green pole near the civilians. ","[0, 0, 512, 512]",33,6.363575990083298,1245682962,4.598801,2.1552453,0.202392578125,0.41845703125
3065,truck,569565,1024,683,"truck, A yellow dump truck driving past a forest.","[206, 150, 512, 512]",12,6.352203040853406,143465762,5.1189246,2.4219153,0.11328125,0.36767578125
1911,orange,529966,1024,673,"orange, Two glass bowls of oranges add up to more than enough.","[36, 74, 512, 512]",31,8.832242835730762,1145441010,4.600706,2.3971734,0.17626953125,0.419189453125
1912,orange,184384,1024,768,"orange, A piece of cake with butter on it sits next to an orange slice. ","[424, 256, 512, 512]",25,3.5813548817879983,821827540,4.753175,2.2619872,0.39013671875,0.424560546875
1913,orange,128598,768,1024,"orange, A group of red, yellow and orange fruit  mixed together.","[256, 512, 512, 512]",26,6.428333350464056,847200043,5.3059397,2.5969136,0.2919921875,0.3984375
1914,orange,567898,1023,727,"orange, Three round plates filled with artistically presented food.","[511, 215, 512, 512]",24,7.997806746281609,757855135,4.3181334,2.170814,0.03863525390625,0.31103515625
1915,orange,231527,601,900,"orange, The oranges are picked to make fresh jams.","[89, 37, 512, 512]",35,7.444671666432088,1340589947,5.310417,2.6134505,0.1666259765625,0.46826171875
1916,orange,366711,683,1024,"orange, a person behind a stand with many oranges","[107, 359, 512, 512]",47,9.238421084414568,1938609420,4.186742,1.9873071,0.2032470703125,0.393798828125
1917,orange,560256,1024,768,"orange, Assorted vegetables are displayed at a fruit stand including bananas, oranges, apples, and cherries.","[512, 256, 512, 512]",44,8.743542842645962,1786372013,5.0906305,2.55827,0.368408203125,0.4072265625
1918,orange,248980,800,600,"orange, A blue plate with a green salad on top of it.","[74, 39, 512, 512]",48,9.264138661438862,2014448640,4.8934875,2.4187531,0.039306640625,0.222412109375
1919,orange,167572,1024,680,"orange, A sandwich with nachos and a salad on a plate.","[25, 168, 512, 512]",19,1.2392896102083748,500051954,4.230106,2.1567218,0.260498046875,0.3603515625
1920,orange,189078,1000,667,"orange, Variety of fruits such as bananas, oranges, and apples on a platter.","[351, 84, 512, 512]",13,4.935232001165579,168571695,5.024507,2.4220068,0.1842041015625,0.377685546875
1921,orange,217753,1024,768,"orange, A large display of fruit: applies, grapes, oranges, lemons, limes and grapefruit","[512, 256, 512, 512]",17,5.364498942795593,388528798,4.9140882,2.4954302,0.0113754272460937,0.354736328125
1922,orange,119452,1024,768,"orange, a spotty banana sitting on top of an orange and some other fruit ","[0, 256, 512, 512]",42,1.5863877763309675,1701289843,5.749262,2.7048516,0.3310546875,0.4326171875
1923,orange,386210,765,1024,"orange, Tube of orange and pears, surrounded by boxes of grass and one pineapple","[164, 123, 512, 512]",22,1.0506344561145364,644859804,4.1022744,2.0830078,0.0160675048828125,0.327880859375
1924,orange,509131,1024,680,"orange, A bunch of mini bananas are hanging above a bowl of apples and oranges.","[219, 168, 512, 512]",48,8.475592932741314,2038980991,5.235481,2.5762746,0.0531005859375,0.38623046875
1925,orange,50896,1024,1024,"orange, A bowl filled with lots of oranges on a counter.","[159, 109, 512, 512]",27,9.84972019857558,906032039,5.28325,2.5190904,0.2088623046875,0.4248046875
1926,orange,479448,800,600,"orange, Belgium waffle loaded with bananas topped with powdered sugar with syrup and more fruit as a garnish.","[288, 88, 512, 512]",40,8.061488674054116,1579638338,5.0181723,2.569776,0.39208984375,0.45654296875
1927,orange,369370,720,540,"orange, A sandwich on a plate served with garnish.","[30, 0, 512, 512]",32,3.8404314098044585,1182859276,5.0891895,2.5790038,0.56787109375,0.43212890625
1928,orange,104669,800,600,"orange, A white plate served on a multi colored table cloth","[278, 31, 512, 512]",31,7.348003341305084,1131072087,4.257289,2.0545814,0.0189971923828125,0.362060546875
1929,orange,148707,1024,768,"orange, Two unripe oranges growing on a tree. ","[306, 112, 512, 512]",44,3.69262965878422,1827983318,4.252032,2.0539565,0.3984375,0.398681640625
1930,orange,386277,1024,684,"orange, An orange hanging alone at the end of a branch.","[292, 124, 512, 512]",33,7.666736345881738,1217393872,5.452181,2.623004,0.364013671875,0.413818359375
1931,orange,462576,1024,768,"orange, A plate of food and a glass of orange juice.","[236, 256, 512, 512]",10,3.517724977734583,29768455,4.8598695,2.451636,0.412353515625,0.421630859375
1932,orange,63740,1024,768,"orange, Two computers sitting on top of a desk.","[200, 243, 512, 512]",16,8.043318237953184,335554307,5.0885525,2.572046,0.5947265625,0.450927734375
1933,orange,185599,1024,768,"orange, Many apples and oranges are stacked near to each other.","[512, 0, 512, 512]",31,9.88966672205119,1130085198,4.684497,2.3008263,0.32470703125,0.375244140625
1934,orange,544565,1024,1024,"orange, A with plate with a chocolate pastry and whip cream. ","[303, 215, 512, 512]",48,9.876146943522146,2002619399,4.5458775,2.3351264,0.303955078125,0.37548828125
1935,orange,496954,1024,768,"orange, A slice of cake and a fork by sliced orange and a Guinness ","[512, 9, 512, 512]",25,8.945763102970082,807025520,4.961896,2.406535,0.36181640625,0.44580078125
1936,orange,280891,667,1000,"orange, A child with oranges and apples biting into one.","[134, 464, 512, 512]",12,9.21529046605526,126659316,4.9000998,2.357581,0.2408447265625,0.404541015625
1937,orange,409424,768,1024,"orange, The fruit are arranges on the surface in a brown wicker basket.","[256, 420, 512, 512]",20,7.373862226928552,544610078,4.5511255,2.1770349,0.51025390625,0.396484375
1938,orange,352618,1024,681,"orange, Raw mango and orange and ripe bananas in a bowl","[461, 169, 512, 512]",19,5.990471895371578,502803994,5.5432224,2.6990092,0.250732421875,0.391845703125
1939,orange,397681,1024,1024,"orange, A group of twenty-five squares of different photos of carrots.","[512, 512, 512, 512]",11,9.309143872631983,78112099,5.5966563,2.754256,0.5361328125,0.423583984375
1940,orange,193926,799,595,"orange, A series of photos showing a banana holder.","[0, 0, 512, 512]",50,1.807577018688813,2135232880,5.6294546,2.745829,0.54736328125,0.407958984375
1941,orange,322959,612,612,"orange, Some bread, ham, fruit, jam, and a glass of orange juice","[100, 0, 512, 512]",29,4.331183906260067,1006074700,4.693063,2.381076,0.07574462890625,0.399658203125
1942,orange,110999,574,1024,"orange, A painting of a man smiling behind a table with fruit","[14, 401, 512, 512]",32,6.453450491583366,1171239504,5.461063,2.6235151,0.316162109375,0.38232421875
1943,orange,45472,1023,685,"orange, A table with some oranges and some cups.","[511, 160, 512, 512]",43,5.29956907226817,1754370252,5.6232677,2.569969,0.040130615234375,0.3828125
1944,orange,463283,612,612,"orange, An alcoholic beverage with an orange slice in it. ","[100, 16, 512, 512]",30,8.135720924475056,1084998680,4.8755307,2.4070888,0.0416259765625,0.3984375
1945,orange,60855,1024,816,"orange, Five oranges with a red apple and a green apple.","[293, 267, 512, 512]",46,2.755777541311419,1933072943,4.817911,2.4304588,0.12445068359375,0.401123046875
